year;iso;mode;SSP1_noCOVID;SSP2_noCOVID;SSP5_noCOVID;SSP1;SSP2;SSP5
2035;MNE;entrp_pass_lo;11950.6021;11143.03067;13246.74495;11950.6021;11143.03067;13246.74495
2040;MNE;entrp_pass_lo;13882.06806;12592.35378;15972.49663;13882.06806;12592.35378;15972.49663
2045;MNE;entrp_pass_lo;15695.53403;13997.67689;18716.24832;15695.53403;13997.67689;18716.24832
2050;MNE;entrp_pass_lo;17340;15368;21400;17340;15368;21400
2055;MNE;entrp_pass_lo;18756;16648;23967;18756;16648;23967
2060;MNE;entrp_pass_lo;20135;18035;26622;20135;18035;26622
2070;MNE;entrp_pass_lo;22228;20639;31334;22228;20639;31334
2080;MNE;entrp_pass_lo;23255;22808;34777;23255;22808;34777
2090;MNE;entrp_pass_lo;23455;24598;37138;23455;24598;37138
2100;MNE;entrp_pass_lo;22956;26125;38533;22956;26125;38533
2110;MNE;entrp_pass_lo;22956;26125;38533;22956;26125;38533
2130;MNE;entrp_pass_lo;22956;26125;38533;22956;26125;38533
2150;MNE;entrp_pass_lo;22956;26125;38533;22956;26125;38533
1965;MNG;entrp_pass_lo;1369.66185;1369.66185;1369.66185;1369.66185;1369.66185;1369.66185
1970;MNG;entrp_pass_lo;1832.279999;1832.279999;1832.279999;1832.279999;1832.279999;1832.279999
1975;MNG;entrp_pass_lo;2410.240505;2410.240505;2410.240505;2410.240505;2410.240505;2410.240505
1980;MNG;entrp_pass_lo;3236.210739;3236.210739;3236.210739;3236.210739;3236.210739;3236.210739
1985;MNG;entrp_pass_lo;4406.692476;4406.692476;4406.692476;4406.692476;4406.692476;4406.692476
1990;MNG;entrp_pass_lo;5232.96898;5232.96898;5232.96898;5232.96898;5232.96898;5232.96898
1995;MNG;entrp_pass_lo;4312.380489;4312.380489;4312.380489;4312.380489;4312.380489;4312.380489
2000;MNG;entrp_pass_lo;5015.172394;5015.172394;5015.172394;5015.172394;5015.172394;5015.172394
2005;MNG;entrp_pass_lo;6595.557613;6595.557613;6595.557613;6595.557613;6595.557613;6595.557613
2010;MNG;entrp_pass_lo;9160.1579;9160.1579;9160.1579;9160.1579;9160.1579;9160.1579
2015;MNG;entrp_pass_lo;17212.19565;17212.19565;17212.19565;17212.19565;17212.19565;17212.19565
2020;MNG;entrp_pass_lo;27857.88198;27741.02484;28198.31055;27857.88198;27741.02484;28198.31055
2025;MNG;entrp_pass_lo;41692.56832;39563.85403;44136.42546;41692.56832;39563.85403;44136.42546
2030;MNG;entrp_pass_lo;59950.25466;53058.68323;66766.54037;59950.25466;53058.68323;66766.54037
2035;MNG;entrp_pass_lo;82029.94099;68185.51242;94869.65528;82029.94099;68185.51242;94869.65528
2040;MNG;entrp_pass_lo;105374.6273;84767.34161;124456.7702;105374.6273;84767.34161;124456.7702
2045;MNG;entrp_pass_lo;127759.3137;101952.1708;153167.8851;127759.3137;101952.1708;153167.8851
2050;MNG;entrp_pass_lo;147597;118996;179463;147597;118996;179463
2055;MNG;entrp_pass_lo;164694;135697;203435;164694;135697;203435
2060;MNG;entrp_pass_lo;180400;153090;226891;180400;153090;226891
2070;MNG;entrp_pass_lo;206864;189465;271462;206864;189465;271462
2080;MNG;entrp_pass_lo;220515;221432;303963;220515;221432;303963
2090;MNG;entrp_pass_lo;227832;250728;331574;227832;250728;331574
2100;MNG;entrp_pass_lo;231603;278961;357515;231603;278961;357515
2110;MNG;entrp_pass_lo;231603;278961;357515;231603;278961;357515
2130;MNG;entrp_pass_lo;231603;278961;357515;231603;278961;357515
2150;MNG;entrp_pass_lo;231603;278961;357515;231603;278961;357515
1965;MNP;entrp_pass_lo;148.3881058;148.3881058;148.3881058;148.3881058;148.3881058;148.3881058
1970;MNP;entrp_pass_lo;175.5998963;175.5998963;175.5998963;175.5998963;175.5998963;175.5998963
1975;MNP;entrp_pass_lo;202.5855943;202.5855943;202.5855943;202.5855943;202.5855943;202.5855943
1980;MNP;entrp_pass_lo;226.7383924;226.7383924;226.7383924;226.7383924;226.7383924;226.7383924
1985;MNP;entrp_pass_lo;403.5352916;403.5352916;403.5352916;403.5352916;403.5352916;403.5352916
1990;MNP;entrp_pass_lo;584.8276064;584.8276064;584.8276064;584.8276064;584.8276064;584.8276064
1995;MNP;entrp_pass_lo;764.9894219;764.9894219;764.9894219;764.9894219;764.9894219;764.9894219
2000;MNP;entrp_pass_lo;910.1722002;910.1722002;910.1722002;910.1722002;910.1722002;910.1722002
2005;MNP;entrp_pass_lo;856.1476409;856.1476409;856.1476409;856.1476409;856.1476409;856.1476409
2010;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2015;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2020;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2025;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2030;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2035;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2040;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2045;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2050;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2055;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2060;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2070;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2080;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2090;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2100;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2110;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2130;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
2150;MNP;entrp_pass_lo;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168;716.3380168
1965;MOZ;entrp_pass_lo;2986.493059;2986.493059;2986.493059;2986.493059;2986.493059;2986.493059
1970;MOZ;entrp_pass_lo;3792.818274;3792.818274;3792.818274;3792.818274;3792.818274;3792.818274
1975;MOZ;entrp_pass_lo;4548.015751;4548.015751;4548.015751;4548.015751;4548.015751;4548.015751
1980;MOZ;entrp_pass_lo;5130.879455;5130.879455;5130.879455;5130.879455;5130.879455;5130.879455
1985;MOZ;entrp_pass_lo;4067.545349;4067.545349;4067.545349;4067.545349;4067.545349;4067.545349
1990;MOZ;entrp_pass_lo;5058.934039;5058.934039;5058.934039;5058.934039;5058.934039;5058.934039
1995;MOZ;entrp_pass_lo;5890.935316;5890.935316;5890.935316;5890.935316;5890.935316;5890.935316
2000;MOZ;entrp_pass_lo;8739.60941;8739.60941;8739.60941;8739.60941;8739.60941;8739.60941
2005;MOZ;entrp_pass_lo;14038.59117;14038.59117;14038.59117;14038.59117;14038.59117;14038.59117
2010;MOZ;entrp_pass_lo;20297.09414;20297.09414;20297.09414;20297.09414;20297.09414;20297.09414
2015;MOZ;entrp_pass_lo;30351.01224;30351.01224;30351.01224;30351.01224;30351.01224;30351.01224
2020;MOZ;entrp_pass_lo;41875.43907;42194.43907;42034.72478;41875.43907;42194.43907;42034.72478
2025;MOZ;entrp_pass_lo;59649.86589;57726.86589;61699.43732;59649.86589;57726.86589;61699.43732
2030;MOZ;entrp_pass_lo;87446.29271;77455.29271;95935.14985;87446.29271;77455.29271;95935.14985
2035;MOZ;entrp_pass_lo;129975.7195;102142.7195;152797.8624;129975.7195;102142.7195;152797.8624
2040;MOZ;entrp_pass_lo;192150.1464;134772.1464;238986.5749;192150.1464;134772.1464;238986.5749
2045;MOZ;entrp_pass_lo;280419.5732;178353.5732;364555.2875;280419.5732;178353.5732;364555.2875
2050;MOZ;entrp_pass_lo;400980;235934;539760;400980;235934;539760
2055;MOZ;entrp_pass_lo;558977;311159;773784;558977;311159;773784
2060;MOZ;entrp_pass_lo;756764;407125;1072852;756764;407125;1072852
2070;MOZ;entrp_pass_lo;1264151;675099;1869856;1264151;675099;1869856
2080;MOZ;entrp_pass_lo;1890628;1068702;2913982;1890628;1068702;2913982
2090;MOZ;entrp_pass_lo;2584164;1614311;4158306;2584164;1614311;4158306
2100;MOZ;entrp_pass_lo;3268621;2323681;5506239;3268621;2323681;5506239
2110;MOZ;entrp_pass_lo;3268621;2323681;5506239;3268621;2323681;5506239
2130;MOZ;entrp_pass_lo;3268621;2323681;5506239;3268621;2323681;5506239
2150;MOZ;entrp_pass_lo;3268621;2323681;5506239;3268621;2323681;5506239
1965;MRT;entrp_pass_lo;1279.279155;1279.279155;1279.279155;1279.279155;1279.279155;1279.279155
1970;MRT;entrp_pass_lo;1752.304141;1752.304141;1752.304141;1752.304141;1752.304141;1752.304141
1975;MRT;entrp_pass_lo;2076.366843;2076.366843;2076.366843;2076.366843;2076.366843;2076.366843
1980;MRT;entrp_pass_lo;2391.127665;2391.127665;2391.127665;2391.127665;2391.127665;2391.127665
1985;MRT;entrp_pass_lo;2567.768136;2567.768136;2567.768136;2567.768136;2567.768136;2567.768136
1990;MRT;entrp_pass_lo;2973.14003;2973.14003;2973.14003;2973.14003;2973.14003;2973.14003
1995;MRT;entrp_pass_lo;3497.458755;3497.458755;3497.458755;3497.458755;3497.458755;3497.458755
2000;MRT;entrp_pass_lo;4007.009202;4007.009202;4007.009202;4007.009202;4007.009202;4007.009202
2005;MRT;entrp_pass_lo;5022.764371;5022.764371;5022.764371;5022.764371;5022.764371;5022.764371
2010;MRT;entrp_pass_lo;6374.568443;6374.568443;6374.568443;6374.568443;6374.568443;6374.568443
2015;MRT;entrp_pass_lo;8666.856137;8666.856137;8666.856137;8666.856137;8666.856137;8666.856137
2020;MRT;entrp_pass_lo;11980.1624;11936.59097;12042.73383;11980.1624;11936.59097;12042.73383
2025;MRT;entrp_pass_lo;16281.46867;16013.32581;16772.61153;16281.46867;16013.32581;16772.61153
2030;MRT;entrp_pass_lo;22211.77494;21130.06065;23818.48922;22211.77494;21130.06065;23818.48922
2035;MRT;entrp_pass_lo;30152.0812;27514.79549;33803.36692;30152.0812;27514.79549;33803.36692
2040;MRT;entrp_pass_lo;40132.38747;35462.53032;46778.24461;40132.38747;35462.53032;46778.24461
2045;MRT;entrp_pass_lo;52418.69373;45400.26516;63278.12231;52418.69373;45400.26516;63278.12231
2050;MRT;entrp_pass_lo;67055;57619;83607;67055;57619;83607
2055;MRT;entrp_pass_lo;83667;72110;107600;83667;72110;107600
2060;MRT;entrp_pass_lo;102208;89206;135411;102208;89206;135411
2070;MRT;entrp_pass_lo;142729;130828;200297;142729;130828;200297
2080;MRT;entrp_pass_lo;183880;181521;273030;183880;181521;273030
2090;MRT;entrp_pass_lo;223579;240287;351145;223579;240287;351145
2100;MRT;entrp_pass_lo;258939;304214;430264;258939;304214;430264
2110;MRT;entrp_pass_lo;258939;304214;430264;258939;304214;430264
2130;MRT;entrp_pass_lo;258939;304214;430264;258939;304214;430264
2150;MRT;entrp_pass_lo;258939;304214;430264;258939;304214;430264
1965;MSR;entrp_pass_lo;100.6570025;100.6570025;100.6570025;100.6570025;100.6570025;100.6570025
1970;MSR;entrp_pass_lo;98.8465026;98.8465026;98.8465026;98.8465026;98.8465026;98.8465026
1975;MSR;entrp_pass_lo;100.1300025;100.1300025;100.1300025;100.1300025;100.1300025;100.1300025
1980;MSR;entrp_pass_lo;101.3115016;101.3115016;101.3115016;101.3115016;101.3115016;101.3115016
1985;MSR;entrp_pass_lo;96.26249876;96.26249876;96.26249876;96.26249876;96.26249876;96.26249876
1990;MSR;entrp_pass_lo;91.23900207;91.23900207;91.23900207;91.23900207;91.23900207;91.23900207
1995;MSR;entrp_pass_lo;86.97199728;86.97199728;86.97199728;86.97199728;86.97199728;86.97199728
2000;MSR;entrp_pass_lo;42.12600016;42.12600016;42.12600016;42.12600016;42.12600016;42.12600016
2005;MSR;entrp_pass_lo;40.60449847;40.60449847;40.60449847;40.60449847;40.60449847;40.60449847
2010;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2015;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2020;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2025;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2030;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2035;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2040;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2045;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2050;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2055;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2060;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2070;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2080;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2090;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2100;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2110;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2130;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
2150;MSR;entrp_pass_lo;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195;42.10050195
1965;MTQ;entrp_pass_lo;9148.126098;9148.126098;9148.126098;9148.126098;9148.126098;9148.126098
1970;MTQ;entrp_pass_lo;9556.475004;9556.475004;9556.475004;9556.475004;9556.475004;9556.475004
1975;MTQ;entrp_pass_lo;9639.509325;9639.509325;9639.509325;9639.509325;9639.509325;9639.509325
1980;MTQ;entrp_pass_lo;9569.471078;9569.471078;9569.471078;9569.471078;9569.471078;9569.471078
1985;MTQ;entrp_pass_lo;9993.668343;9993.668343;9993.668343;9993.668343;9993.668343;9993.668343
1990;MTQ;entrp_pass_lo;10539.74094;10539.74094;10539.74094;10539.74094;10539.74094;10539.74094
1995;MTQ;entrp_pass_lo;10841.94457;10841.94457;10841.94457;10841.94457;10841.94457;10841.94457
2000;MTQ;entrp_pass_lo;11379.49011;11379.49011;11379.49011;11379.49011;11379.49011;11379.49011
2005;MTQ;entrp_pass_lo;11674.63796;11674.63796;11674.63796;11674.63796;11674.63796;11674.63796
2010;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2015;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2020;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2025;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2030;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2035;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2040;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2045;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2050;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2055;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2060;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2070;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2080;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2090;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2100;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2110;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2130;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
2150;MTQ;entrp_pass_lo;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027;11605.07027
1965;MUS;entrp_pass_lo;2048.916012;2048.916012;2048.916012;2048.916012;2048.916012;2048.916012
1970;MUS;entrp_pass_lo;2020.623976;2020.623976;2020.623976;2020.623976;2020.623976;2020.623976
1975;MUS;entrp_pass_lo;2837.174588;2837.174588;2837.174588;2837.174588;2837.174588;2837.174588
1980;MUS;entrp_pass_lo;3413.111425;3413.111425;3413.111425;3413.111425;3413.111425;3413.111425
1985;MUS;entrp_pass_lo;4108.606948;4108.606948;4108.606948;4108.606948;4108.606948;4108.606948
1990;MUS;entrp_pass_lo;5933.59109;5933.59109;5933.59109;5933.59109;5933.59109;5933.59109
1995;MUS;entrp_pass_lo;7800.791046;7800.791046;7800.791046;7800.791046;7800.791046;7800.791046
2000;MUS;entrp_pass_lo;10205.2812;10205.2812;10205.2812;10205.2812;10205.2812;10205.2812
2005;MUS;entrp_pass_lo;11722.99415;11722.99415;11722.99415;11722.99415;11722.99415;11722.99415
2010;MUS;entrp_pass_lo;14029.57553;14029.57553;14029.57553;14029.57553;14029.57553;14029.57553
2015;MUS;entrp_pass_lo;16822.6965;16822.6965;16822.6965;16822.6965;16822.6965;16822.6965
2020;MUS;entrp_pass_lo;21828.02557;21814.88271;21961.45414;21828.02557;21814.88271;21961.45414
2025;MUS;entrp_pass_lo;27905.35464;27177.06893;28815.21179;27905.35464;27177.06893;28815.21179
2030;MUS;entrp_pass_lo;34896.68371;32475.25514;37481.96943;34896.68371;32475.25514;37481.96943
2035;MUS;entrp_pass_lo;42580.01279;37645.44136;47702.72707;42580.01279;37645.44136;47702.72707
2040;MUS;entrp_pass_lo;50508.34186;42854.62757;58677.48471;50508.34186;42854.62757;58677.48471
2045;MUS;entrp_pass_lo;58409.67093;48157.81379;70119.24236;58409.67093;48157.81379;70119.24236
2050;MUS;entrp_pass_lo;66158;53749;81891;66158;53749;81891
2055;MUS;entrp_pass_lo;72951;59010;93135;72951;59010;93135
2060;MUS;entrp_pass_lo;79073;64343;104132;79073;64343;104132
2070;MUS;entrp_pass_lo;89116;75492;124738;89116;75492;124738
2080;MUS;entrp_pass_lo;96822;87844;143558;96822;87844;143558
2090;MUS;entrp_pass_lo;102063;100814;160299;102063;100814;160299
2100;MUS;entrp_pass_lo;104725;114196;174400;104725;114196;174400
2110;MUS;entrp_pass_lo;104725;114196;174400;104725;114196;174400
2130;MUS;entrp_pass_lo;104725;114196;174400;104725;114196;174400
2150;MUS;entrp_pass_lo;104725;114196;174400;104725;114196;174400
1965;MWI;entrp_pass_lo;1736.863247;1736.863247;1736.863247;1736.863247;1736.863247;1736.863247
1970;MWI;entrp_pass_lo;2662.094538;2662.094538;2662.094538;2662.094538;2662.094538;2662.094538
1975;MWI;entrp_pass_lo;3780.348947;3780.348947;3780.348947;3780.348947;3780.348947;3780.348947
1980;MWI;entrp_pass_lo;4727.854594;4727.854594;4727.854594;4727.854594;4727.854594;4727.854594
1985;MWI;entrp_pass_lo;4851.048787;4851.048787;4851.048787;4851.048787;4851.048787;4851.048787
1990;MWI;entrp_pass_lo;5421.285295;5421.285295;5421.285295;5421.285295;5421.285295;5421.285295
1995;MWI;entrp_pass_lo;5839.769404;5839.769404;5839.769404;5839.769404;5839.769404;5839.769404
2000;MWI;entrp_pass_lo;7053.432549;7053.432549;7053.432549;7053.432549;7053.432549;7053.432549
2005;MWI;entrp_pass_lo;7763.194552;7763.194552;7763.194552;7763.194552;7763.194552;7763.194552
2010;MWI;entrp_pass_lo;11356.43367;11356.43367;11356.43367;11356.43367;11356.43367;11356.43367
2015;MWI;entrp_pass_lo;16329.54149;16329.54149;16329.54149;16329.54149;16329.54149;16329.54149
2020;MWI;entrp_pass_lo;21900.32127;21895.32127;21958.60699;21900.32127;21895.32127;21958.60699
2025;MWI;entrp_pass_lo;31546.10106;30211.10106;32515.67249;31546.10106;30211.10106;32515.67249
2030;MWI;entrp_pass_lo;47698.88085;41983.88085;52211.73799;47698.88085;41983.88085;52211.73799
2035;MWI;entrp_pass_lo;73958.66064;58076.66064;86997.80349;73958.66064;58076.66064;86997.80349
2040;MWI;entrp_pass_lo;114257.4404;80719.44042;142509.869;114257.4404;80719.44042;142509.869
2045;MWI;entrp_pass_lo;173686.2202;112489.2202;226665.9345;173686.2202;112489.2202;226665.9345
2050;MWI;entrp_pass_lo;258178;156572;348843;258178;156572;348843
2055;MWI;entrp_pass_lo;373542;217041;518560;373542;217041;518560
2060;MWI;entrp_pass_lo;524570;298262;744510;524570;298262;744510
2070;MWI;entrp_pass_lo;943954;544911;1391523;943954;544911;1391523
2080;MWI;entrp_pass_lo;1511658;940869;2311551;1511658;940869;2311551
2090;MWI;entrp_pass_lo;2195716;1526908;3492931;2195716;1526908;3492931
2100;MWI;entrp_pass_lo;2936041;2325362;4878872;2936041;2325362;4878872
2110;MWI;entrp_pass_lo;2936041;2325362;4878872;2936041;2325362;4878872
2130;MWI;entrp_pass_lo;2936041;2325362;4878872;2936041;2325362;4878872
2150;MWI;entrp_pass_lo;2936041;2325362;4878872;2936041;2325362;4878872
1965;MYS;entrp_pass_lo;21414.08458;21414.08458;21414.08458;21414.08458;21414.08458;21414.08458
1970;MYS;entrp_pass_lo;28253.54769;28253.54769;28253.54769;28253.54769;28253.54769;28253.54769
1975;MYS;entrp_pass_lo;42742.48095;42742.48095;42742.48095;42742.48095;42742.48095;42742.48095
1980;MYS;entrp_pass_lo;64423.15586;64423.15586;64423.15586;64423.15586;64423.15586;64423.15586
1985;MYS;entrp_pass_lo;82282.51598;82282.51598;82282.51598;82282.51598;82282.51598;82282.51598
1990;MYS;entrp_pass_lo;116432.3835;116432.3835;116432.3835;116432.3835;116432.3835;116432.3835
1995;MYS;entrp_pass_lo;184649.5269;184649.5269;184649.5269;184649.5269;184649.5269;184649.5269
2000;MYS;entrp_pass_lo;233760.0821;233760.0821;233760.0821;233760.0821;233760.0821;233760.0821
2005;MYS;entrp_pass_lo;291518.9298;291518.9298;291518.9298;291518.9298;291518.9298;291518.9298
2010;MYS;entrp_pass_lo;358960.758;358960.758;358960.758;358960.758;358960.758;358960.758
2015;MYS;entrp_pass_lo;460520.4306;460520.4306;460520.4306;460520.4306;460520.4306;460520.4306
2020;MYS;entrp_pass_lo;584641.512;586639.7977;587142.7977;584641.512;586639.7977;587142.7977
2025;MYS;entrp_pass_lo;741586.5933;731847.1647;758159.1647;741586.5933;731847.1647;758159.1647
2030;MYS;entrp_pass_lo;934067.6746;894887.5318;984196.5318;934067.6746;894887.5318;984196.5318
2035;MYS;entrp_pass_lo;1158397.756;1074565.899;1261590.899;1158397.756;1074565.899;1261590.899
2040;MYS;entrp_pass_lo;1394662.837;1269696.266;1568721.266;1394662.837;1269696.266;1568721.266
2045;MYS;entrp_pass_lo;1625660.919;1472765.633;1892141.633;1625660.919;1472765.633;1892141.633
2050;MYS;entrp_pass_lo;1853727;1683414;2225768;1853727;1683414;2225768
2055;MYS;entrp_pass_lo;2083322;1906081;2576095;2083322;1906081;2576095
2060;MYS;entrp_pass_lo;2310051;2139599;2942483;2310051;2139599;2942483
2070;MYS;entrp_pass_lo;2715663;2616042;3677489;2715663;2616042;3677489
2080;MYS;entrp_pass_lo;3047033;3099518;4393158;3047033;3099518;4393158
2090;MYS;entrp_pass_lo;3297971;3565908;5069392;3297971;3565908;5069392
2100;MYS;entrp_pass_lo;3443994;4002278;5650174;3443994;4002278;5650174
2110;MYS;entrp_pass_lo;3443994;4002278;5650174;3443994;4002278;5650174
2130;MYS;entrp_pass_lo;3443994;4002278;5650174;3443994;4002278;5650174
2150;MYS;entrp_pass_lo;3443994;4002278;5650174;3443994;4002278;5650174
1965;MYT;entrp_pass_lo;320.512508;320.512508;320.512508;320.512508;320.512508;320.512508
1970;MYT;entrp_pass_lo;388.1325144;388.1325144;388.1325144;388.1325144;388.1325144;388.1325144
1975;MYT;entrp_pass_lo;477.581989;477.581989;477.581989;477.581989;477.581989;477.581989
1980;MYT;entrp_pass_lo;578.9279882;578.9279882;578.9279882;578.9279882;578.9279882;578.9279882
1985;MYT;entrp_pass_lo;757.0919953;757.0919953;757.0919953;757.0919953;757.0919953;757.0919953
1990;MYT;entrp_pass_lo;995.1899797;995.1899797;995.1899797;995.1899797;995.1899797;995.1899797
1995;MYT;entrp_pass_lo;1293.410987;1293.410987;1293.410987;1293.410987;1293.410987;1293.410987
2000;MYT;entrp_pass_lo;1578.454435;1578.454435;1578.454435;1578.454435;1578.454435;1578.454435
2005;MYT;entrp_pass_lo;1870.081499;1870.081499;1870.081499;1870.081499;1870.081499;1870.081499
2010;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2015;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2020;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2025;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2030;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2035;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2040;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2045;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2050;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2055;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2060;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2070;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2080;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2090;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2100;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2110;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2130;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
2150;MYT;entrp_pass_lo;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434;2191.591434
